"Date" "Value"
"2010-01-25" 79.9
"2010-01-26" 65.81
"2010-01-27" 72.71
"2010-01-28" 67.98
"2010-01-29" 72
"2010-01-30" 81.1
"2010-01-31" 80.03
"2010-02-01" 75.68
"2010-02-02" 78.21
"2010-02-03" 74.28
"2010-02-04" 76.86
"2010-02-05" 72.17
"2010-02-06" 80.6
"2010-02-07" 80.17
"2010-02-08" 74.15
"2010-02-09" 74.58
"2010-02-10" 71.35
"2010-02-11" 71.58
"2010-02-12" 76.38
"2010-02-13" 78.71
"2010-02-14" 71.77
"2010-02-15" 75.65
"2010-02-16" 73.57
"2010-02-17" 81.04
"2010-02-18" 76.01
"2010-02-19" 79.69
"2010-02-20" 77.38
"2010-02-21" 76.82
"2010-02-22" 71.54
"2010-02-23" 75.49
"2010-02-24" 75.11
"2010-02-25" 71.14
"2010-02-26" 77.38
"2010-02-27" 69.29
"2010-02-28" 73.72
"2010-03-01" 75.1
"2010-03-02" 74.96
"2010-03-03" 75.03
"2010-03-04" 72.19
"2010-03-05" 78.29
"2010-03-06" 84
"2010-03-07" 86.8
"2010-03-08" 81.25
"2010-03-09" 80.73
"2010-03-10" 76.42
"2010-03-11" 75.73
"2010-03-12" 75.55
"2010-03-13" 76.52
"2010-03-14" 74.01
"2010-03-15" 76.89
"2010-03-16" 78.61
"2010-03-17" 72.65
"2010-03-18" 76.73
"2010-03-19" 74.67
"2010-03-20" 74.92
"2010-03-21" 68.03
"2010-03-22" 65.65
"2010-03-23" 71.01
"2010-03-24" 72.1
"2010-03-25" 79.07
"2010-03-26" 79.1
"2010-03-27" 74.36
"2010-03-28" 74.07
"2010-03-29" 73.55
"2010-03-30" 74.1
"2010-03-31" 77.66
"2010-04-01" 76.36
"2010-04-02" 73.83
"2010-04-03" 70.8
"2010-04-04" 71.39
"2010-04-05" 76.16
"2010-04-06" 83.12
"2010-04-07" 83.32
"2010-04-08" 86.25
"2010-04-09" 81.67
"2010-04-10" 73.42
"2010-04-11" 71.43
"2010-04-12" 78.56
"2010-04-13" 76.71
"2010-04-14" 80.6
"2010-04-15" 80.28
"2010-04-16" 76.9
"2010-04-17" 74.91
"2010-04-18" 71.83
"2010-04-19" 76.9
"2010-04-20" 75.6
"2010-04-21" 74.02
"2010-04-22" 79.74
"2010-04-23" 79.82
"2010-04-24" 75.2
"2010-04-25" 75.23
"2010-04-26" 81.59
"2010-04-27" 83.56
"2010-04-28" 85.21
"2010-04-29" 91.72
"2010-04-30" 84.92
"2010-05-01" 91.31
"2010-05-02" 78.31
"2010-05-03" 82.17
"2010-05-04" 86.47
"2010-05-05" 78.3
"2010-05-06" 82.39
"2010-05-07" 84.97
"2010-05-08" 80.91
"2010-05-09" 79.61
"2010-05-10" 74.31
"2010-05-11" 80.08
"2010-05-12" 77.95
"2010-05-13" 81.21
"2010-05-14" 88.84
"2010-05-15" 80.81
"2010-05-16" 82.78
"2010-05-17" 82.96
"2010-05-18" 83.02
"2010-05-19" 85.56
"2010-05-20" 84.05
"2010-05-21" 90.45
"2010-05-22" 86.49
"2010-05-23" 83.29
"2010-05-24" 86.11
"2010-05-25" 89.18
"2010-05-26" 89.1
"2010-05-27" 92.12
"2010-05-28" 95.59
"2010-05-29" 97.34
"2010-05-30" 88.52
"2010-05-31" 88
"2010-06-01" 91.44
"2010-06-02" 87.14
"2010-06-03" 86.64
"2010-06-04" 92.57
"2010-06-05" 88.12
"2010-06-06" 84.09
"2010-06-07" 79.84
"2010-06-08" 92.59
"2010-06-09" 87.55
"2010-06-10" 90.22
"2010-06-11" 90.92
"2010-06-12" 88.14
"2010-06-13" 91.81
"2010-06-14" 87.57
"2010-06-15" 89.69
"2010-06-16" 89.89
"2010-06-17" 90.27
"2010-06-18" 88.22
"2010-06-19" 88.76
"2010-06-20" 85.43
"2010-06-21" 88.98
