"Date" "Value"
"2009-04-04" 0
"2009-04-05" 0
"2009-04-06" 0
"2009-04-07" 0
"2009-04-08" 14.8
"2009-04-09" 0.2
"2009-04-10" 0
"2009-04-11" 0
"2009-04-12" 0
"2009-04-13" 0
"2009-04-14" 0
"2009-04-15" 0
"2009-04-16" 0
"2009-04-17" 0.8
"2009-04-18" 0
"2009-04-19" 0
"2009-04-20" 0
"2009-04-21" 0
"2009-04-22" 0
"2009-04-23" 0
"2009-04-24" 1
"2009-04-25" 0
"2009-04-26" 3.4
"2009-04-27" 0
"2009-04-28" 0
"2009-04-29" 0.6
"2009-04-30" 17.2
"2009-05-01" 38.8
"2009-05-02" 8.2
"2009-05-03" 0.2
"2009-05-04" 75.2
"2009-05-05" 14.2
"2009-05-06" 7.4
"2009-05-07" 26.6
"2009-05-08" 6.8
"2009-05-09" 77
"2009-05-10" 2.8
"2009-05-11" 0
"2009-05-12" 1.2
"2009-05-13" 41.8
"2009-05-14" 1.4
"2009-05-15" 7
"2009-05-16" 15.4
"2009-05-17" 8.8
"2009-05-18" 15.8
"2009-05-19" 36.6
"2009-05-20" 49.4
"2009-05-21" 0
"2009-05-22" 9.4
"2009-05-23" 45.2
"2009-05-24" 2.8
"2009-05-25" 15
"2009-05-26" 72.8
"2009-05-27" 47
"2009-05-28" 33.8
"2009-05-29" 87
"2009-05-30" 0
"2009-05-31" 1.8
"2009-06-01" 53.2
"2009-06-02" NA
"2009-06-03" NA
"2009-06-04" NA
"2009-06-05" NA
"2009-06-06" NA
"2009-06-07" NA
"2009-06-08" NA
"2009-06-09" NA
"2009-06-10" NA
"2009-06-11" NA
"2009-06-12" NA
"2009-06-13" NA
"2009-06-14" NA
"2009-06-15" NA
"2009-06-16" NA
"2009-06-17" NA
"2009-06-18" NA
"2009-06-19" NA
"2009-06-20" NA
"2009-06-21" NA
"2009-06-22" NA
"2009-06-23" NA
"2009-06-24" NA
"2009-06-25" NA
"2009-06-26" NA
"2009-06-27" NA
"2009-06-28" NA
"2009-06-29" NA
"2009-06-30" NA
"2009-07-01" 42.4
"2009-07-02" 3.6
"2009-07-03" NA
"2009-07-04" NA
"2009-07-05" 27.8
"2009-07-06" 6.6
"2009-07-07" 56.6
"2009-07-08" 125.4
"2009-07-09" 60.8
"2009-07-10" 31.2
"2009-07-11" 30.8
"2009-07-12" 10.4
"2009-07-13" 2.4
"2009-07-14" 0
"2009-07-15" 0
"2009-07-16" 0
"2009-07-17" 0
"2009-07-18" 0
"2009-07-19" 2.4
"2009-07-20" 0.2
"2009-07-21" 2.6
"2009-07-22" 3.8
"2009-07-23" 4.8
"2009-07-24" 4.2
"2009-07-25" 0.8
"2009-07-26" 0.4
"2009-07-27" 41.4
"2009-07-28" 0
"2009-07-29" 0
"2009-07-30" 0
"2009-07-31" 0
"2009-08-01" 0
"2009-08-02" 0
"2009-08-03" 0
"2009-08-04" 3.8
"2009-08-05" 29.4
"2009-08-06" NA
"2009-08-07" NA
"2009-08-08" NA
"2009-08-09" 3.2
"2009-08-10" 6.4
"2009-08-11" 3.4
"2009-08-12" 18.8
"2009-08-13" 10.6
"2009-08-14" 30.6
"2009-08-15" 12.6
"2009-08-16" NA
"2009-08-17" 73
"2009-08-18" 83.2
"2009-08-19" 28.8
"2009-08-20" NA
"2009-08-21" 13.2
"2009-08-22" 19.2
"2009-08-23" 18.8
"2009-08-24" 13.8
"2009-08-25" 76.6
"2009-08-26" 57.2
"2009-08-27" 3.2
"2009-08-28" 3.2
"2009-08-29" NA
"2009-08-30" 3.2
"2009-08-31" 230.6
"2009-09-01" 156.2
"2009-09-02" 109.2
"2009-09-03" 82.8
"2009-09-04" 5.2
"2009-09-05" 0
"2009-09-06" 14.4
"2009-09-07" 42
"2009-09-08" 30.4
"2009-09-09" 51.2
"2009-09-10" 0
"2009-09-11" 21.4
"2009-09-12" 16.6
"2009-09-13" 11.2
"2009-09-14" 10
"2009-09-15" 0.8
"2009-09-16" 38.2
"2009-09-17" 15.6
"2009-09-18" 9.6
"2009-09-19" 16.4
"2009-09-20" 17.4
"2009-09-21" 1.4
"2009-09-22" 0
"2009-09-23" 19
"2009-09-24" 3.8
"2009-09-25" 46
"2009-09-26" 16.2
"2009-09-27" 1
"2009-09-28" 7
"2009-09-29" 23.4
